ORDEN,SKU,MARKETING,ACTUALIZACIONES,ACTUALIZADO,VENTAS_ACUMULADAS,PRICE,LANZAMIENTO,CANTIDAD,PRECIO_MIN,SD_PRECIO,VENTA_ALTA
72966,528213,S,3,1,28223,56.2,2012,63,25.98,33.98,0
30698,147549,D,1,0,604349,86.95,2008,36,70.19,79.22,0
54150,1651648,S,1,0,506877,55.95,2007,26,60.63,43.99,0
25294,873798,D,2,1,2524294,0.0,2008,17,118.98,74.22,0
83292,616039,S,2,1,69282,54.0,2009,47,27.02,32.96,0
70790,864974,S,2,1,834334,40.95,2013,12,30.68,32.27,0
54984,1487506,S,0,0,234418,56.0,2008,55,37.16,12.54,0
34181,863048,D,2,1,2293030,83.91,2002,33,38.3,5.87,0
999,266328,D,6,1,677029,79.95,2005,21,53.99,61.98,0
82373,2511996,S,6,1,788055,51.15,1993,122,4.0,13.53,0
22211,178043,D,4,1,2095722,175.95,2003,51,71.98,14.95,0
466,358303,D,2,1,1709728,44.95,1998,32,21.92,13.62,0
30952,169860,D,1,0,837399,128.95,2009,30,96.93,15.13,0
80925,599128,S,2,1,2587440,62.0,2008,17,28.78,27.98,0
5824,108901,D,2,1,681625,77.97,2004,31,153.99,69.47,1
27254,2851255,D,1,0,1824775,84.95,2003,16,62.13,55.99,0
68717,3748919,S,2,1,35485,40.0,2015,13,0.0,20.0,0
18390,566564,D,5,1,290097,75.0,2001,46,42.84,25.77,1
556,624707,D,7,1,40038,241.75,2012,66,63.99,52.63,1
31474,561220,D,8,1,337170,40.0,2009,59,15.93,42.25,0
8691,728944,D,1,0,4977480,47.95,1999,21,11.85,41.49,0
75974,614282,S,1,0,417423,172.25,2004,68,58.99,83.94,1
57819,788943,S,3,1,6056756,179.0,2001,20,51.99,62.23,0
74114,135591,S,2,1,29030,52.95,2007,91,24.76,23.99,0
1458,2570386,D,1,0,2427333,160.0,1991,19,236.85,88.86,0
61702,1651376,S,5,1,239563,42.95,2006,18,0.0,40.77,0
56950,54136,S,8,1,685019,100.8,2007,194,26.54,10.34,0
54374,60644,S,8,1,1828453,175.95,2006,61,120.85,20.81,1
63287,618255,S,1,0,46286,164.4,2010,28,0.0,133.99,1
2856,2427035,D,0,0,906997,134.07,1989,19,112.13,249.8,0
43503,617132,S,1,0,206794,49.99,2011,41,28.92,28.98,0
54758,300465,S,4,1,49480,72.99,2011,64,39.98,62.88,0
11143,115696,D,8,1,1570515,129.0,2004,15,35.98,29.98,0
35297,54417,D,2,1,528556,29.44,2009,64,87.79,31.99,0
81508,638423,S,2,1,549058,69.0,2010,51,38.99,40.25,0
63655,1482700,S,6,1,1716782,59.33,2010,17,0.0,160.07,0
61133,3644938,S,8,1,390637,43.95,2015,11,0.0,18.16,0
81822,205930,S,2,1,981965,78.95,2005,41,25.48,46.98,0
15976,177850,D,3,1,1582747,201.95,2004,59,84.99,13.94,1
83365,1724128,S,0,0,1250128,7.99,2008,39,51.44,7.31,0
7859,203868,D,3,1,974160,225.0,2006,45,145.46,49.83,0
18307,266680,D,2,1,3144992,95.0,2004,18,80.27,109.91,0
67922,51576,S,4,1,788381,13.89,2000,60,158.49,13.89,0
56557,561038,S,3,1,1788239,34.4,2007,43,40.81,13.99,0
21497,50507,D,10,1,135766,210.95,2011,75,122.04,53.61,1
38161,145837,S,9,1,60997,114.8,2008,22,111.93,121.19,0
55342,917291,S,4,1,321788,61.95,2000,56,25.99,23.99,0
50686,741592,S,5,1,4004297,82.4,2008,48,39.98,10.98,0
50973,531295,S,9,1,478565,127.0,2010,27,127.91,70.9,0
34519,599018,D,0,0,552132,79.95,2011,27,44.22,53.97,0
52514,2390765,S,2,1,644123,78.67,1997,48,251.39,18.78,0
16957,148213,D,2,1,3235739,137.95,2003,25,22.39,16.36,0
78150,526532,S,3,1,43849,47.0,2012,30,16.18,23.99,0
22276,196269,D,4,1,3361212,60.0,2008,22,45.57,46.41,0
8412,141863,D,1,0,1011593,9.93,2008,78,41.87,9.93,1
28266,116712,D,7,1,424424,145.33,2005,45,173.65,39.68,0
63609,865259,S,3,1,1012188,105.75,2013,18,0.0,90.64,0
19364,3503492,D,1,0,2146631,45.0,1997,12,0.0,16.87,0
79138,635767,S,6,1,50508,45.6,2011,39,30.99,35.99,0
83212,525494,S,11,1,503712,59.95,2011,38,14.94,37.93,0
22233,203828,D,4,1,1839689,65.0,2005,55,23.18,14.99,0
17021,54738,D,0,0,44830,78.87,2010,65,122.74,52.19,0
22485,607338,D,11,1,2313570,48.2,2007,25,29.78,13.89,0
13550,60230,D,2,1,1128914,330.95,2007,52,217.98,8.05,0
30039,270135,D,0,0,1123076,44.0,2011,54,10.99,17.97,0
61761,537154,S,8,1,266017,76.5,2013,21,58.36,54.31,0
36349,131989,S,8,1,354535,200.4,2006,46,60.98,147.53,0
48379,540951,S,9,1,818560,74.95,2010,55,75.98,5.44,0
61874,169856,S,3,1,207272,222.95,2009,56,17.99,103.93,0
35282,252736,D,1,0,688341,43.98,2010,139,105.73,25.75,1
18712,755368,D,1,0,6425225,105.0,2003,12,49.08,68.9,0
4524,52084,D,12,1,13080,305.8,2011,102,113.99,62.91,1
61606,912371,S,33,1,515140,49.95,2012,32,35.81,42.14,1
47727,170484,S,2,1,20656,86.25,2011,44,47.03,66.56,0
6698,2618087,D,2,1,724353,135.95,1991,33,40.95,52.81,0
10248,1737684,D,3,1,724140,14.95,2006,21,468.08,73.88,1
73574,561968,S,1,0,1125626,300.95,2008,25,0.0,0.0,0
81164,616587,S,0,0,603473,55.0,1995,24,0.0,56.25,0
38524,146773,S,5,1,240903,36.2,2011,30,26.23,25.26,0
81220,115171,S,10,1,920334,174.2,2000,42,4.0,42.1,0
8405,2669110,D,3,1,763250,7.95,1983,20,57.57,17.87,0
70573,389220,S,7,1,552895,74.95,2011,58,0.0,31.68,0
50891,531376,S,21,1,488017,82.0,2012,35,41.39,40.86,0
61968,1827327,S,6,1,321345,0.0,2014,25,0.0,91.99,0
72231,2109062,S,13,1,401879,31.99,2013,31,0.0,16.49,0
44212,740151,S,3,1,3393933,82.0,2004,41,60.37,7.99,0
35276,153031,D,1,0,241595,45.0,2002,120,0.0,22.64,0
51443,169239,S,9,1,941581,85.95,2007,36,40.7,40.93,0
612,304114,D,1,0,1290141,120.95,1997,62,126.66,43.37,0
61207,162489,S,4,1,1214489,137.0,2009,23,13.59,74.97,0
41115,108943,S,6,1,1528189,17.93,2005,51,153.43,17.93,0
7088,52244,D,2,1,78418,203.0,2010,91,128.74,43.99,0
5967,1452761,D,4,1,86331,157.67,2013,59,241.16,27.82,1
20405,54349,D,3,1,30351,127.0,2009,147,102.15,18.98,0
19139,897934,D,2,1,4611579,79.95,2008,18,50.9,37.48,0
41095,107800,S,17,1,4017103,0.0,2001,18,33.55,72.93,0
57800,625337,S,3,1,180534,39.95,2008,18,0.0,0.0,0
78187,615642,S,2,1,349883,54.99,2006,67,7.3,39.99,0
60952,635906,S,4,1,1187402,201.8,2004,18,14.81,259.88,0
83879,111195,S,9,1,2005625,6.95,2010,33,9.04,6.95,0
41190,115351,S,1,0,775270,29.2,2002,16,34.51,69.55,0
72677,679311,S,3,1,39237,23.95,2008,63,0.0,0.0,0
3772,678387,D,0,0,5006512,28.95,1996,19,4.02,66.91,0
84056,1517447,S,1,0,47174,95.0,2014,23,0.0,82.2,1
63674,56107,S,6,1,7337,29.95,2009,196,11.95,16.88,0
45314,539560,S,5,1,304107,145.6,2009,21,48.05,77.09,0
58538,628663,S,4,1,120799,78.97,2011,33,43.2,33.99,0
38532,1471453,S,2,1,52337,34.95,2014,22,36.65,34.1,0
20505,450490,D,0,0,2750764,0.0,2006,17,171.57,30.83,0
74376,2910598,S,6,1,2871324,92.0,2004,18,27.08,81.48,0
21489,314942,D,4,1,3251861,45.0,1995,35,45.75,38.98,0
22203,52368,D,3,1,241216,211.95,2007,116,82.99,16.63,1
34528,249940,D,9,1,1144965,201.95,2007,92,50.99,8.69,0
3479,900690,D,6,1,235253,159.0,2009,17,103.38,118.99,0
50880,576605,S,2,1,484147,66.95,2005,35,48.99,49.03,0
55783,639348,S,2,1,1647747,83.95,2007,38,75.28,70.55,0
20497,873822,D,3,1,1853920,0.0,2006,17,139.56,118.88,0
66834,131474,S,3,1,3442106,45.8,2001,26,35.41,45.4,0
69970,539975,S,2,1,520641,58.4,2011,30,35.68,43.97,0
36703,285630,S,12,1,561227,212.0,2009,41,160.99,23.99,1
9068,451782,D,2,1,729113,229.95,2009,53,33.91,34.5,0
50553,148384,S,14,1,1455023,143.95,2005,19,165.0,75.89,0
26576,56662,D,3,1,88798,125.0,2008,65,71.48,68.98,1
58502,391281,S,5,1,3382919,198.0,1998,13,27.76,104.91,0
81857,246446,S,2,1,241520,52.95,2007,53,21.97,28.98,0
11915,55316,D,5,1,18241,106.2,2011,153,61.77,72.35,0
29063,147300,D,5,1,134379,56.95,2006,82,44.02,14.98,0
19431,1533512,D,1,0,3417798,89.95,2006,8,73.81,515.44,0
18612,170140,D,1,0,245278,177.95,2011,36,69.6,36.89,0
8228,557371,D,0,0,2414494,57.6,2007,18,38.74,33.98,0
20882,592842,D,4,1,4849084,71.0,2010,13,35.8,7.99,0
82045,803858,S,2,1,881082,89.95,2013,0,85.45,85.94,0
44388,802514,S,6,1,5594843,34.99,2004,19,27.94,76.44,0
81343,903678,S,0,0,114013,19.95,2011,24,30.11,16.44,0
33043,900632,D,2,1,5391063,0.0,2005,13,50.23,20.02,0
79490,111866,S,3,1,2085551,0.0,2011,16,143.99,195.8,0
23192,778764,D,1,0,2084197,100.95,2010,16,89.98,28.99,0
44906,699348,S,16,1,332630,41.99,2012,11,103.99,36.6,0
63839,52344,S,12,1,1843452,265.95,2005,92,177.3,5.58,0
36478,55611,S,16,1,185912,61.25,2010,45,0.0,13.94,0
77431,655086,S,3,1,414544,34.99,2013,29,23.12,22.36,0
64239,595074,S,9,1,50273,230.0,2012,139,53.99,107.98,1
71108,130737,S,8,1,214553,99.6,2011,40,33.44,86.13,0
70940,544885,S,1,0,93704,52.95,2008,37,0.0,33.03,0
50401,618259,S,0,0,26914,50.0,2010,31,0.0,0.0,0
27124,789748,D,3,1,1233690,59.99,2008,24,24.99,17.5,0
16520,51083,D,8,1,32238,45.07,2009,105,342.3,78.57,1
75847,57022,S,6,1,372416,81.0,1997,126,76.18,14.49,0
52066,540630,S,10,1,531706,223.2,2011,35,69.39,182.97,0
75555,55844,S,29,1,292929,59.95,2007,68,3.99,6.27,0
52942,54386,S,6,1,300863,39.99,2006,254,23.48,7.19,0
21917,607269,D,12,1,1294068,127.8,2003,62,136.64,13.98,0
11305,52375,D,11,1,899107,153.33,2006,110,93.99,43.32,0
48492,2427550,S,5,1,887651,94.0,1994,24,0.0,49.73,0
19760,533444,D,7,1,53883,258.95,2012,51,150.91,111.11,0
46321,212847,S,2,1,1617128,71.95,1996,23,0.0,52.74,0
12606,114132,D,1,0,2259334,92.67,2001,19,29.49,142.61,1
7795,557633,D,5,1,150359,79.6,2010,66,54.45,26.69,0
67680,114289,S,3,1,1020036,74.67,2001,36,74.98,29.6,0
28975,284203,D,0,0,334966,65.0,1998,19,71.91,53.41,0
79029,622222,S,7,1,69897,90.5,2013,65,38.12,53.98,1
75806,539887,S,6,1,166474,89.95,2012,36,48.57,73.28,0
27015,249727,D,1,0,1214281,120.95,2006,30,33.99,51.38,0
82564,868496,S,0,0,6743,64.99,2014,49,29.99,45.03,0
29841,248815,D,2,1,1771091,59.95,2007,41,23.97,6.63,0
55347,623388,S,1,0,204114,49.99,2012,48,218.19,28.97,0
81055,557187,S,2,1,898675,41.0,2002,51,43.99,12.27,0
47976,249869,S,7,1,1833965,109.95,2006,19,0.0,18.99,0
71406,132536,S,4,1,2487898,113.0,2007,21,6.49,53.71,0
21653,2261077,D,4,1,496994,0.0,2012,11,0.0,42.98,0
26000,1765206,D,0,0,3153148,110.0,2013,14,0.0,21.19,0
30286,636636,D,0,0,966109,49.95,2001,28,0.0,0.0,0
24316,56350,D,6,1,646984,89.95,2005,87,70.14,28.8,1
8829,117715,D,3,1,1564130,181.33,2006,58,170.79,18.99,0
25291,615880,D,7,1,334223,119.6,2009,29,109.84,36.87,0
28506,104406,D,2,1,145219,122.16,2000,37,72.76,41.63,0
63849,660219,S,4,1,830354,97.99,2009,44,30.1,25.69,0
10838,876999,D,0,0,350437,80.38,2009,39,19.6,89.74,0
61847,572145,S,6,1,3117728,140.95,2005,27,29.93,42.19,0
36025,2904909,S,1,0,314145,21.0,1996,23,45.0,121.6,0
45396,128754,S,6,1,712529,175.0,2007,27,38.82,294.94,0
6975,711008,D,6,1,3395794,100.0,2000,28,113.87,26.8,0
70918,878802,S,5,1,756308,133.07,2014,41,63.94,48.99,0
4534,293268,D,4,1,431355,71.0,2005,91,46.91,30.99,0
2768,3244564,D,4,1,3306438,16.39,2005,16,0.0,68.81,0
12233,392736,D,2,1,1130156,69.95,2006,29,100.27,49.45,0
5431,607834,D,10,1,369666,122.0,2001,48,172.15,21.03,0
61394,545733,S,3,1,114947,64.99,2013,26,43.49,30.19,0
3697,3043434,D,0,0,700892,0.0,2001,20,0.0,14.77,0
23565,118272,D,1,0,701935,180.0,2010,49,138.98,22.94,1
45025,705918,S,5,1,1019132,240.0,2012,23,102.98,183.77,0
3907,54565,D,8,1,63997,71.68,2009,93,30.91,41.74,0
45480,557489,S,4,1,821063,64.95,2008,35,41.05,52.33,0
51066,112878,S,2,1,1010880,80.95,2004,48,45.9,9.99,0
7190,2261134,D,2,1,3634224,47.2,2006,41,34.83,40.43,0
19778,132749,D,6,1,403393,129.8,2008,46,78.91,103.86,0
36216,51086,S,12,1,804471,165.95,2005,84,117.98,8.94,0
16124,144681,D,4,1,1342409,106.2,2003,24,42.7,19.79,0
16081,178728,D,5,1,478557,100.95,2011,32,62.42,46.96,0
49346,577373,S,2,1,138967,76.99,2008,52,13.97,43.98,0
25736,613935,D,3,1,107252,52.2,2008,61,0.0,0.0,0
7598,808088,D,2,1,1022613,44.99,2012,18,33.9,16.46,0
40736,712229,S,3,1,1470908,69.99,2002,46,0.0,14.49,0
49867,775077,S,2,1,1945770,37.95,2000,23,16.44,49.83,0
47921,208569,S,2,1,1012007,140.2,1999,54,4.0,66.35,0
78139,649477,S,2,1,190968,61.95,2013,55,26.29,16.93,0
55828,212930,S,6,1,689826,45.95,1999,109,36.34,16.98,0
69226,116901,S,2,1,345482,72.0,2004,34,50.88,8.84,0
60704,1630911,S,4,1,774619,59.95,2015,16,0.0,40.75,0
27351,52728,D,6,1,152607,32.0,2007,79,148.99,29.83,1
18875,157430,D,0,0,1622650,64.95,2008,38,28.89,15.77,0
81805,246723,S,0,0,107277,46.95,2008,25,0.0,33.98,0
57980,573294,S,0,0,185529,46.0,1979,43,12.69,28.94,0
77012,863894,S,10,1,676143,59.0,2010,11,52.27,53.98,0
70087,636701,S,1,0,555313,39.95,2001,35,23.17,23.97,0
46912,629197,S,4,1,43528,66.95,2012,31,43.94,41.68,0
83265,613328,S,2,1,102138,107.4,2008,145,38.49,12.98,0
17155,54291,D,8,1,46965,86.95,2011,262,23.98,23.77,0
78633,526340,S,2,1,1758153,39.99,2009,40,4.0,7.98,0
83253,2332743,S,6,1,1257191,150.0,1982,37,18.33,62.84,0
52761,1615655,S,1,0,68377,44.99,2009,71,0.0,22.95,1
42315,250081,S,4,1,3637412,67.95,2006,33,80.93,13.89,0
15139,243969,D,5,1,99393,219.95,2011,49,141.36,62.97,1
84796,918782,S,1,0,435878,94.85,2008,76,33.79,58.04,1
35056,290889,D,4,1,1239282,152.95,2007,49,51.78,10.54,1
15223,193723,D,8,1,344656,198.0,2010,29,178.99,63.0,0
6393,2272683,D,11,1,2546400,92.93,2009,41,63.4,41.43,0
25825,55457,D,2,1,101923,75.95,2011,133,49.53,23.67,1
16390,53623,D,2,1,178550,38.98,2009,86,94.02,27.83,1
62101,619632,S,9,1,642433,91.98,2009,43,0.0,70.1,0
52285,530113,S,2,1,161192,109.95,2008,31,70.35,111.65,0
44949,514633,S,0,0,39553,314.0,2000,51,0.0,113.99,0
21952,633465,D,2,1,1554493,71.95,2005,28,92.26,48.74,0
73907,177341,S,1,0,412909,206.95,2002,40,0.0,47.99,0
35732,142046,D,7,1,127044,68.48,2010,75,73.05,19.12,1
49491,1478792,S,1,0,1465490,78.0,2011,18,29.64,16.57,0
44102,704614,S,6,1,1940152,0.0,2004,19,97.98,28.99,0
29317,558733,D,2,1,606159,90.0,2004,29,59.23,48.99,1
52212,608399,S,3,1,2465881,84.5,2006,20,27.05,23.94,0
14416,749504,D,1,0,1789734,95.0,2004,23,38.74,23.5,0
11222,515096,D,0,0,1104349,80.0,2004,32,43.97,91.83,0
62212,571776,S,13,1,627548,59.95,2011,24,38.67,117.38,0
80832,1786349,S,2,1,580661,54.95,2014,15,34.71,46.48,0
18824,417580,D,0,0,684008,124.5,2006,48,47.21,43.97,1
56353,666866,S,0,0,550125,59.99,2010,14,41.68,40.15,0
46123,876322,S,7,1,3112555,159.96,2006,15,91.59,75.12,0
55167,901122,S,17,1,199387,42.5,2004,23,35.18,43.99,0
26941,545149,D,4,1,226251,189.95,2008,74,55.99,23.96,1
56026,737982,S,3,1,2322429,29.0,2002,33,33.92,4.89,0
73582,625602,S,1,0,87996,276.25,2013,30,0.0,48.99,0
66286,57181,S,2,1,874738,59.95,2002,66,42.99,17.24,0
80075,525897,S,7,1,935069,51.95,2002,36,7.98,10.49,0
84259,167194,S,3,1,1642605,115.95,2007,29,83.99,84.22,0
50470,627130,S,5,1,4347430,28.95,2007,13,43.5,23.69,0
14594,53269,D,7,1,1582264,82.8,2005,27,7.99,41.06,0
26001,152248,D,4,1,2994688,54.95,2005,33,43.97,27.9,0
10952,2607702,D,5,1,10542146,47.99,2002,15,52.89,45.59,0
17513,164634,D,1,0,422592,95.0,2004,25,67.94,33.88,0
35675,53187,D,5,1,267648,219.95,2006,49,73.99,43.6,0
75522,559922,S,9,1,1039393,7.14,2003,147,56.66,12.91,1
63280,178114,S,11,1,1984308,165.95,2004,106,109.44,4.21,0
67829,639555,S,2,1,1141248,220.91,1991,36,0.0,165.04,0
19552,143369,D,2,1,403225,35.0,1998,22,35.99,16.0,0
63255,564326,S,0,0,564611,51.95,1994,80,20.57,37.46,0
71387,248115,S,3,1,425944,61.0,2010,35,19.47,30.97,0
5645,852054,D,1,0,2254369,66.56,2000,27,5.43,14.15,1
56705,53220,S,13,1,94091,165.6,2009,196,103.49,19.73,1
65914,249853,S,2,1,311046,268.95,2006,25,63.19,63.62,0
4299,868637,D,1,0,2348460,100.0,1996,22,22.43,30.9,0
53637,539188,S,4,1,96022,76.0,2011,48,13.2,14.49,0
3241,634331,D,1,0,1036094,68.0,2008,23,59.59,123.2,0
50093,575265,S,2,1,1279113,39.95,2006,35,101.62,21.99,0
15277,259977,D,1,0,2538623,81.0,2000,19,26.71,12.95,0
45795,640436,S,2,1,1370610,54.95,2005,20,0.0,31.87,0
58514,916667,S,6,1,772238,76.28,2007,43,42.98,58.88,0
26285,57484,D,13,1,123055,70.22,2010,52,149.89,95.75,0
48470,54095,S,10,1,2113551,5.87,2005,47,125.03,4.8,0
72735,294154,S,6,1,1569220,68.99,2005,36,5.45,36.45,0
81282,746940,S,0,0,94056,39.95,2012,33,15.89,24.99,0
49849,2023961,S,6,1,616783,276.19,2006,16,0.0,83.16,0
43395,607117,S,11,1,3217433,102.0,1999,32,103.79,31.66,0
77697,569077,S,2,1,210865,39.99,2007,35,0.0,27.93,0
66969,620318,S,2,1,41947,85.0,2007,80,31.94,51.98,0
61353,115064,S,8,1,2930924,88.0,1999,42,53.94,11.13,0
16429,50100,D,6,1,70382,53.48,2007,92,97.69,44.01,1
64516,531358,S,2,1,618741,115.95,2012,34,32.31,81.15,0
61683,532379,S,2,1,348707,69.95,2008,30,38.97,55.16,0
49168,56256,S,5,1,83827,49.95,2009,77,41.85,49.63,0
64352,617949,S,5,1,25625,111.25,2011,44,59.0,74.97,0
48532,108716,S,12,1,737013,110.57,2007,19,53.98,103.99,1
47154,634972,S,1,0,277289,59.95,2011,16,54.81,60.79,0
75355,1474481,S,3,1,611887,61.0,2011,13,6.02,23.6,0
45653,1517014,S,7,1,963463,204.33,2013,17,104.39,159.55,0
25006,60663,D,3,1,496074,121.67,1999,24,81.12,81.44,0
25149,60667,D,4,1,123333,31.88,2003,46,34.69,72.51,1
47394,3805455,S,2,1,140218,120.0,2015,6,0.0,113.99,0
69509,865512,S,2,1,264522,39.95,2014,16,29.86,29.96,0
29664,290868,D,6,1,163828,71.95,2006,50,17.97,13.99,1
69066,627392,S,2,1,1178039,49.99,2011,41,4.0,9.94,0
65247,533695,S,9,1,13867,112.95,2012,138,28.93,40.04,1
63183,579481,S,8,1,1161854,242.4,2006,58,174.23,69.68,0
65700,896501,S,3,1,9147548,145.0,1992,17,132.95,83.25,0
48419,183540,S,10,1,2835367,67.95,2007,17,42.19,8.2,0
63667,531644,S,12,1,33020,40.0,2011,76,19.98,25.81,0
30167,204100,D,0,0,1589562,45.95,2007,71,26.74,8.29,0
72859,652237,S,2,1,99799,107.0,2013,24,57.19,59.19,0
9562,648780,D,0,0,4077012,199.0,2003,17,144.14,120.92,1
39154,217291,S,3,1,1030670,42.0,2008,25,12.0,11.1,0
30717,144408,D,5,1,934465,58.2,2002,39,33.98,44.19,0
70321,1871313,S,3,1,1372143,182.0,2010,34,0.0,52.64,0
32436,154263,D,3,1,125192,25.99,1998,63,48.99,18.97,1
55359,545206,S,2,1,289565,44.99,2010,46,35.07,20.56,1
64056,608297,S,3,1,1244415,16.31,1999,80,43.03,10.99,0
58237,594332,S,0,0,775587,54.95,2010,47,45.35,57.06,0
21159,109710,D,3,1,754496,7.99,2006,51,119.98,6.99,1
68851,159535,S,2,1,2111353,69.95,1996,18,65.67,26.71,0
79465,2336404,S,6,1,909452,75.95,1988,44,33.98,23.99,0
9617,761794,D,5,1,690021,23.93,2006,25,65.08,32.99,0
10542,629810,D,3,1,635904,36.95,2006,26,22.09,30.18,0
20134,169507,D,1,0,614634,304.95,2008,36,113.99,25.99,1
80168,540652,S,6,1,704368,64.2,2012,41,26.25,44.68,0
74065,540931,S,2,1,11572,67.95,2010,28,0.0,0.0,0
33858,56151,D,3,1,161893,122.2,2010,146,49.4,11.97,1
13799,880366,D,10,1,460201,63.48,2008,24,102.75,44.58,1
41907,1918170,S,18,1,709977,70.0,2012,24,16.47,12.95,0
61315,144130,S,8,1,2764617,85.33,1999,59,128.69,12.93,0
47901,1451739,S,8,1,59278,56.6,2013,12,0.0,53.17,0
2518,116472,D,4,1,4043047,65.8,2003,19,36.07,7.98,0
34268,287542,D,4,1,851400,122.67,2005,28,87.18,18.99,1
71095,2250767,S,3,1,1574420,141.9,2008,13,0.0,25.98,0
74164,57217,S,3,1,3133637,68.2,2004,43,71.52,43.69,0
30012,176980,D,3,1,108584,178.95,2004,50,93.96,52.99,0
8659,148635,D,8,1,394370,390.95,2008,121,57.27,15.24,0
51614,1473148,S,11,1,4885015,85.0,2009,21,12.33,51.28,0
67975,202321,S,2,1,910563,434.95,2001,31,78.97,179.35,0
80738,1826431,S,7,1,332828,39.95,2015,13,34.99,34.42,0
19885,119044,D,3,1,143295,289.4,2011,144,241.16,18.99,1
30034,738759,D,0,0,482721,52.0,2013,23,37.71,32.89,0
26611,873368,D,0,0,2315373,49.88,2005,40,37.98,31.15,0
17445,874011,D,3,1,2292529,38.09,2006,41,41.97,27.77,1
17094,56126,D,3,1,1226788,6.97,2005,66,29.65,8.52,0
75458,582871,S,4,1,132316,69.95,1996,26,4.0,11.99,0
19291,1445589,D,3,1,3501071,121.0,2008,21,82.9,61.96,0
50728,248090,S,3,1,1166347,42.0,2009,28,31.46,30.54,0
11269,921923,D,0,0,284480,14.99,1996,92,31.15,9.89,0
64146,2381544,S,1,0,328440,137.2,1997,37,0.0,48.99,0
19886,539532,D,4,1,35136,231.8,2013,66,13.5,33.99,0
42103,213178,S,2,1,664224,49.95,2005,38,13.03,42.99,0
37252,919239,S,6,1,484088,106.99,1998,38,76.47,23.02,0
15059,52954,D,13,1,68414,23.95,2008,112,137.62,23.94,1
68564,546744,S,4,1,32041,21.99,2012,51,12.76,14.87,0
49417,1840786,S,3,1,1548675,51.99,2009,22,44.63,66.03,0
35025,244302,D,2,1,48290,148.97,2012,102,123.55,39.0,1
45472,132007,S,2,1,760662,149.93,2004,30,59.95,116.26,0
45051,112993,S,2,1,714196,82.95,2004,13,61.41,54.0,0
48538,183086,S,6,1,636091,120.95,2004,41,42.0,10.82,0
76592,114357,S,5,1,361033,85.05,2002,113,0.0,32.88,1
32784,188243,D,0,0,92662,70.0,1997,65,43.99,49.47,0
30910,344063,D,4,1,2493388,48.0,2004,27,43.16,15.51,0
54480,152630,S,0,0,840580,149.0,2001,23,93.94,45.98,0
19676,60961,D,5,1,1042245,101.95,2004,128,42.07,7.89,1
57485,625613,S,1,0,725800,73.2,2013,38,69.53,16.67,0
70480,200208,S,1,0,171049,243.95,2008,43,0.0,100.04,0
22896,202314,D,2,1,1397767,142.95,2001,16,174.49,10.84,0
62768,57025,S,3,1,1575772,79.99,2005,56,32.84,11.98,0
11934,623705,D,3,1,1494445,63.95,1994,30,62.24,45.0,0
68901,867632,S,5,1,28835,87.99,2014,19,37.76,57.47,1
63505,3763443,S,2,1,354535,99.99,2016,0,0.0,94.99,0
19508,624716,D,0,0,634765,96.95,2012,67,67.9,7.43,1
83441,125610,S,1,0,215634,99.0,2004,14,0.0,38.99,0
33669,874251,D,7,1,848921,80.64,2003,59,19.77,28.69,0
53539,51602,S,2,1,462831,107.0,2005,81,89.98,33.03,0
73634,120150,S,2,1,1382287,147.0,2009,30,4.0,6.22,0
75797,52653,S,8,1,1155496,93.95,2001,46,105.99,13.89,0
6989,166068,D,1,0,1889488,7.95,2004,44,20.0,9.87,0
35564,711252,D,3,1,11755607,42.0,2001,24,4.0,6.24,0
77327,629959,S,2,1,126019,75.0,2011,28,64.6,50.74,0
66662,126447,S,0,0,46786,49.95,2005,33,0.0,43.89,0
61355,541392,S,2,1,151998,88.95,2013,31,21.7,53.85,0
18862,863762,D,2,1,3737394,79.95,2009,16,40.97,25.44,0
21054,298748,D,1,0,195301,58.87,2007,35,80.21,33.97,0
6563,553509,D,6,1,1248422,83.6,2007,28,48.99,19.45,0
41769,176904,S,3,1,617028,163.95,2003,30,6.5,12.98,0
5528,874623,D,0,0,3650299,104.95,2006,24,53.99,68.45,0
72168,317102,S,2,1,2589184,127.8,2009,24,0.0,50.68,0
6422,528431,D,4,1,82016,233.4,2010,42,128.99,53.69,0
23051,213139,D,4,1,2557459,48.95,2005,33,18.94,18.99,0
63732,637024,S,2,1,238191,37.0,2010,28,21.44,28.87,0
51950,698349,S,2,1,960096,0.0,2000,21,78.99,65.94,0
6030,133291,D,8,1,144156,155.6,2010,46,115.99,85.3,0
64549,859835,S,2,1,1245412,55.0,2009,22,4.0,45.94,0
32786,104535,D,2,1,2965841,92.5,1996,27,86.37,13.98,1
18435,119292,D,3,1,263370,229.4,2011,43,133.99,130.09,1
15391,52135,D,9,1,22437,151.8,2008,116,30.62,18.29,0
20665,661343,D,1,0,765808,4.99,2011,13,0.0,4.99,0
59762,679919,S,2,1,332483,25.0,2009,60,0.0,0.0,0
50627,183223,S,3,1,1026662,140.95,2006,25,103.99,25.88,0
74548,258371,S,2,1,346732,88.0,2001,22,43.56,101.35,0
16752,877053,D,6,1,217882,123.95,2013,33,61.15,41.57,0
17733,55243,D,4,1,1162283,81.2,2000,59,68.45,6.48,1
8643,53567,D,8,1,56415,26.2,2008,166,156.69,8.48,1
63180,435109,S,2,1,456999,289.6,2012,22,138.97,124.82,0
