seller_id,total_visits,day,total_in_day
86898163,175647,2020-08-04,6416
86898163,175647,2020-08-05,5206
86898163,175647,2020-08-06,5700
86898163,175647,2020-08-07,6814
86898163,175647,2020-08-08,6650
86898163,175647,2020-08-09,7940
86898163,175647,2020-08-10,9237
86898163,175647,2020-08-11,8220
86898163,175647,2020-08-12,7166
86898163,175647,2020-08-13,6003
86898163,175647,2020-08-14,5362
86898163,175647,2020-08-15,4250
86898163,175647,2020-08-16,6264
86898163,175647,2020-08-17,4770
86898163,175647,2020-08-18,5122
86898163,175647,2020-08-19,3987
86898163,175647,2020-08-20,4918
86898163,175647,2020-08-21,5950
86898163,175647,2020-08-22,4284
86898163,175647,2020-08-23,5529
86898163,175647,2020-08-24,11709
86898163,175647,2020-08-25,8172
86898163,175647,2020-08-26,8366
86898163,175647,2020-08-27,5994
86898163,175647,2020-08-28,4373
86898163,175647,2020-08-29,4030
255318143,151154,2020-07-31,6309
255318143,151154,2020-08-01,4479
255318143,151154,2020-08-02,7835
255318143,151154,2020-08-03,5334
255318143,151154,2020-08-04,10332
255318143,151154,2020-08-05,5177
255318143,151154,2020-08-06,3505
255318143,151154,2020-08-07,5882
255318143,151154,2020-08-08,2894
255318143,151154,2020-08-09,2801
255318143,151154,2020-08-10,3305
255318143,151154,2020-08-11,1829
255318143,151154,2020-08-12,1840
255318143,151154,2020-08-13,1139
255318143,151154,2020-08-14,1441
255318143,151154,2020-08-15,1273
255318143,151154,2020-08-16,1087
255318143,151154,2020-08-17,2086
255318143,151154,2020-08-18,2068
255318143,151154,2020-08-19,10460
255318143,151154,2020-08-20,7979
255318143,151154,2020-08-21,1457
255318143,151154,2020-08-22,14133
255318143,151154,2020-08-23,17884
255318143,151154,2020-08-24,11437
255318143,151154,2020-08-25,5118
255318143,151154,2020-08-26,5973
255318143,151154,2020-08-27,3611
255318143,151154,2020-08-28,1496
255318143,151154,2020-08-29,990
82274172,265393,2020-07-31,5141
82274172,265393,2020-08-01,2920
82274172,265393,2020-08-02,2806
82274172,265393,2020-08-03,5713
82274172,265393,2020-08-04,9260
82274172,265393,2020-08-05,11320
82274172,265393,2020-08-06,10476
82274172,265393,2020-08-07,10093
82274172,265393,2020-08-08,7867
82274172,265393,2020-08-09,10570
82274172,265393,2020-08-10,13164
82274172,265393,2020-08-11,14361
82274172,265393,2020-08-12,14746
82274172,265393,2020-08-13,9655
82274172,265393,2020-08-14,9387
82274172,265393,2020-08-15,7538
82274172,265393,2020-08-16,7200
82274172,265393,2020-08-17,8257
82274172,265393,2020-08-18,8224
82274172,265393,2020-08-19,8705
82274172,265393,2020-08-20,11853
82274172,265393,2020-08-21,9919
82274172,265393,2020-08-22,7945
82274172,265393,2020-08-23,6857
82274172,265393,2020-08-24,11727
82274172,265393,2020-08-25,10919
82274172,265393,2020-08-26,8618
82274172,265393,2020-08-27,8230
82274172,265393,2020-08-28,6966
82274172,265393,2020-08-29,4956
96270679,303407,2020-07-31,20481
96270679,303407,2020-08-01,22356
96270679,303407,2020-08-02,33024
96270679,303407,2020-08-03,17682
96270679,303407,2020-08-04,7103
96270679,303407,2020-08-05,12962
96270679,303407,2020-08-06,15337
96270679,303407,2020-08-07,11374
96270679,303407,2020-08-08,19531
96270679,303407,2020-08-09,18161
96270679,303407,2020-08-10,11545
96270679,303407,2020-08-11,11569
96270679,303407,2020-08-12,4619
96270679,303407,2020-08-13,13521
96270679,303407,2020-08-14,7826
96270679,303407,2020-08-15,4664
96270679,303407,2020-08-16,7248
96270679,303407,2020-08-17,4371
96270679,303407,2020-08-18,9470
96270679,303407,2020-08-19,5808
96270679,303407,2020-08-20,14366
96270679,303407,2020-08-21,7846
96270679,303407,2020-08-22,1421
96270679,303407,2020-08-23,1166
96270679,303407,2020-08-24,1084
96270679,303407,2020-08-25,7052
96270679,303407,2020-08-26,870
96270679,303407,2020-08-27,4261
96270679,303407,2020-08-28,4182
96270679,303407,2020-08-29,2507
247639927,35959,2020-07-31,478
247639927,35959,2020-08-01,532
247639927,35959,2020-08-02,526
247639927,35959,2020-08-03,1189
247639927,35959,2020-08-04,1167
247639927,35959,2020-08-05,1270
247639927,35959,2020-08-06,1116
247639927,35959,2020-08-07,1321
247639927,35959,2020-08-08,1384
247639927,35959,2020-08-09,1181
247639927,35959,2020-08-10,2900
247639927,35959,2020-08-11,1801
247639927,35959,2020-08-12,1352
247639927,35959,2020-08-13,1210
247639927,35959,2020-08-14,1901
247639927,35959,2020-08-15,2094
247639927,35959,2020-08-16,1709
247639927,35959,2020-08-17,1329
247639927,35959,2020-08-18,1320
247639927,35959,2020-08-19,950
247639927,35959,2020-08-20,1275
247639927,35959,2020-08-21,1360
247639927,35959,2020-08-22,1050
247639927,35959,2020-08-23,977
247639927,35959,2020-08-24,1211
247639927,35959,2020-08-25,1060
247639927,35959,2020-08-26,672
247639927,35959,2020-08-27,598
247639927,35959,2020-08-28,508
247639927,35959,2020-08-29,518
172753273,231202,2020-07-31,10047
172753273,231202,2020-08-01,6899
172753273,231202,2020-08-02,6872
172753273,231202,2020-08-03,6619
172753273,231202,2020-08-04,6754
172753273,231202,2020-08-05,5548
172753273,231202,2020-08-06,6128
172753273,231202,2020-08-07,6340
172753273,231202,2020-08-08,6274
172753273,231202,2020-08-09,6481
172753273,231202,2020-08-10,11038
172753273,231202,2020-08-11,6397
172753273,231202,2020-08-12,5781
172753273,231202,2020-08-13,11470
172753273,231202,2020-08-14,6748
172753273,231202,2020-08-15,6272
172753273,231202,2020-08-16,5688
172753273,231202,2020-08-17,7566
172753273,231202,2020-08-18,10504
172753273,231202,2020-08-19,10512
172753273,231202,2020-08-20,12464
172753273,231202,2020-08-21,11999
172753273,231202,2020-08-22,8868
172753273,231202,2020-08-23,9144
172753273,231202,2020-08-24,16145
172753273,231202,2020-08-25,7892
172753273,231202,2020-08-26,3759
172753273,231202,2020-08-27,5278
172753273,231202,2020-08-28,2998
172753273,231202,2020-08-29,2717
193745111,18298,2020-07-31,247
193745111,18298,2020-08-01,176
193745111,18298,2020-08-02,249
193745111,18298,2020-08-03,395
193745111,18298,2020-08-04,631
193745111,18298,2020-08-05,1141
193745111,18298,2020-08-06,713
193745111,18298,2020-08-07,878
193745111,18298,2020-08-08,388
193745111,18298,2020-08-09,694
193745111,18298,2020-08-10,1454
193745111,18298,2020-08-11,1461
193745111,18298,2020-08-12,1564
193745111,18298,2020-08-13,752
193745111,18298,2020-08-14,448
193745111,18298,2020-08-15,1531
193745111,18298,2020-08-16,640
193745111,18298,2020-08-17,546
193745111,18298,2020-08-18,531
193745111,18298,2020-08-19,305
193745111,18298,2020-08-20,351
193745111,18298,2020-08-21,307
193745111,18298,2020-08-22,216
193745111,18298,2020-08-23,582
193745111,18298,2020-08-24,299
193745111,18298,2020-08-25,309
193745111,18298,2020-08-26,141
193745111,18298,2020-08-27,466
193745111,18298,2020-08-28,750
193745111,18298,2020-08-29,133
5165223,3363,2020-07-31,144
5165223,3363,2020-08-01,133
5165223,3363,2020-08-02,123
5165223,3363,2020-08-03,60
5165223,3363,2020-08-04,57
5165223,3363,2020-08-05,97
5165223,3363,2020-08-06,104
5165223,3363,2020-08-07,96
5165223,3363,2020-08-08,90
5165223,3363,2020-08-09,97
5165223,3363,2020-08-10,64
5165223,3363,2020-08-11,73
5165223,3363,2020-08-12,91
5165223,3363,2020-08-13,399
5165223,3363,2020-08-14,448
5165223,3363,2020-08-15,185
5165223,3363,2020-08-16,63
5165223,3363,2020-08-17,74
5165223,3363,2020-08-18,89
5165223,3363,2020-08-19,36
5165223,3363,2020-08-20,123
5165223,3363,2020-08-21,126
5165223,3363,2020-08-22,113
5165223,3363,2020-08-23,87
5165223,3363,2020-08-24,141
5165223,3363,2020-08-25,76
5165223,3363,2020-08-26,55
5165223,3363,2020-08-27,44
5165223,3363,2020-08-28,49
5165223,3363,2020-08-29,26
274597986,13797,2020-07-31,622
274597986,13797,2020-08-01,466
274597986,13797,2020-08-02,489
274597986,13797,2020-08-03,617
274597986,13797,2020-08-04,620
274597986,13797,2020-08-05,587
274597986,13797,2020-08-06,591
274597986,13797,2020-08-07,234
274597986,13797,2020-08-08,257
274597986,13797,2020-08-09,252
274597986,13797,2020-08-10,424
274597986,13797,2020-08-11,1182
274597986,13797,2020-08-12,1246
274597986,13797,2020-08-13,291
274597986,13797,2020-08-14,751
274597986,13797,2020-08-15,799
274597986,13797,2020-08-16,797
274597986,13797,2020-08-17,851
274597986,13797,2020-08-18,506
274597986,13797,2020-08-19,220
274597986,13797,2020-08-20,201
274597986,13797,2020-08-21,197
274597986,13797,2020-08-22,129
274597986,13797,2020-08-23,139
274597986,13797,2020-08-24,158
274597986,13797,2020-08-25,304
274597986,13797,2020-08-26,218
274597986,13797,2020-08-27,190
274597986,13797,2020-08-28,305
274597986,13797,2020-08-29,154
197116740,36058,2020-07-31,2017
197116740,36058,2020-08-01,1361
197116740,36058,2020-08-02,2248
197116740,36058,2020-08-03,9925
197116740,36058,2020-08-04,1046
197116740,36058,2020-08-05,582
197116740,36058,2020-08-06,289
197116740,36058,2020-08-07,261
197116740,36058,2020-08-08,340
197116740,36058,2020-08-09,1843
197116740,36058,2020-08-10,383
197116740,36058,2020-08-11,708
197116740,36058,2020-08-12,785
197116740,36058,2020-08-13,382
197116740,36058,2020-08-14,639
197116740,36058,2020-08-15,1073
197116740,36058,2020-08-16,1368
197116740,36058,2020-08-17,1147
197116740,36058,2020-08-18,514
197116740,36058,2020-08-19,423
197116740,36058,2020-08-20,366
197116740,36058,2020-08-21,263
197116740,36058,2020-08-22,1392
197116740,36058,2020-08-23,1628
197116740,36058,2020-08-24,2392
197116740,36058,2020-08-25,1167
197116740,36058,2020-08-26,404
197116740,36058,2020-08-27,318
197116740,36058,2020-08-28,473
197116740,36058,2020-08-29,321
268838570,17134,2020-07-31,479
268838570,17134,2020-08-01,430
268838570,17134,2020-08-02,418
268838570,17134,2020-08-03,1063
268838570,17134,2020-08-04,2128
268838570,17134,2020-08-05,169
268838570,17134,2020-08-06,371
268838570,17134,2020-08-07,247
268838570,17134,2020-08-08,157
268838570,17134,2020-08-09,192
268838570,17134,2020-08-10,926
268838570,17134,2020-08-11,366
268838570,17134,2020-08-12,1068
268838570,17134,2020-08-13,1972
268838570,17134,2020-08-14,459
268838570,17134,2020-08-15,150
268838570,17134,2020-08-16,392
268838570,17134,2020-08-17,298
268838570,17134,2020-08-18,194
268838570,17134,2020-08-19,613
268838570,17134,2020-08-20,444
268838570,17134,2020-08-21,1181
268838570,17134,2020-08-22,411
268838570,17134,2020-08-23,343
268838570,17134,2020-08-24,489
268838570,17134,2020-08-25,607
268838570,17134,2020-08-26,986
268838570,17134,2020-08-27,282
268838570,17134,2020-08-28,158
268838570,17134,2020-08-29,141
199764973,62026,2020-07-31,1958
199764973,62026,2020-08-01,1966
199764973,62026,2020-08-02,2646
199764973,62026,2020-08-03,2416
199764973,62026,2020-08-04,2301
199764973,62026,2020-08-05,2491
199764973,62026,2020-08-06,2566
199764973,62026,2020-08-07,1952
199764973,62026,2020-08-08,1598
199764973,62026,2020-08-09,2276
199764973,62026,2020-08-10,2448
199764973,62026,2020-08-11,3988
199764973,62026,2020-08-12,2179
199764973,62026,2020-08-13,2306
199764973,62026,2020-08-14,1937
199764973,62026,2020-08-15,1499
199764973,62026,2020-08-16,1412
199764973,62026,2020-08-17,2036
199764973,62026,2020-08-18,1829
199764973,62026,2020-08-19,2420
199764973,62026,2020-08-20,2369
199764973,62026,2020-08-21,2231
199764973,62026,2020-08-22,2346
199764973,62026,2020-08-23,2036
199764973,62026,2020-08-24,2291
199764973,62026,2020-08-25,2161
199764973,62026,2020-08-26,1426
199764973,62026,2020-08-27,1151
199764973,62026,2020-08-28,947
199764973,62026,2020-08-29,844
109415,10680,2020-07-31,763
109415,10680,2020-08-01,741
109415,10680,2020-08-02,701
109415,10680,2020-08-03,854
109415,10680,2020-08-04,1027
109415,10680,2020-08-05,986
109415,10680,2020-08-06,635
109415,10680,2020-08-07,363
109415,10680,2020-08-08,257
109415,10680,2020-08-09,345
109415,10680,2020-08-10,509
109415,10680,2020-08-11,395
109415,10680,2020-08-12,405
109415,10680,2020-08-13,381
109415,10680,2020-08-14,306
109415,10680,2020-08-15,125
109415,10680,2020-08-16,114
109415,10680,2020-08-17,114
109415,10680,2020-08-18,154
109415,10680,2020-08-19,188
109415,10680,2020-08-20,192
109415,10680,2020-08-21,138
109415,10680,2020-08-22,103
109415,10680,2020-08-23,158
109415,10680,2020-08-24,243
109415,10680,2020-08-25,177
109415,10680,2020-08-26,107
109415,10680,2020-08-27,97
109415,10680,2020-08-28,67
109415,10680,2020-08-29,35
74202028,28186,2020-07-31,942
74202028,28186,2020-08-01,651
74202028,28186,2020-08-02,811
74202028,28186,2020-08-03,880
74202028,28186,2020-08-04,831
74202028,28186,2020-08-05,822
74202028,28186,2020-08-06,955
74202028,28186,2020-08-07,847
74202028,28186,2020-08-08,914
74202028,28186,2020-08-09,1007
74202028,28186,2020-08-10,1177
74202028,28186,2020-08-11,1330
74202028,28186,2020-08-12,1237
74202028,28186,2020-08-13,1193
74202028,28186,2020-08-14,1073
74202028,28186,2020-08-15,988
74202028,28186,2020-08-16,959
74202028,28186,2020-08-17,1268
74202028,28186,2020-08-18,1234
74202028,28186,2020-08-19,839
74202028,28186,2020-08-20,1064
74202028,28186,2020-08-21,839
74202028,28186,2020-08-22,857
74202028,28186,2020-08-23,857
74202028,28186,2020-08-24,1208
74202028,28186,2020-08-25,1215
74202028,28186,2020-08-26,549
74202028,28186,2020-08-27,622
74202028,28186,2020-08-28,557
74202028,28186,2020-08-29,460
77842811,120163,2020-07-31,5122
77842811,120163,2020-08-01,4240
77842811,120163,2020-08-02,3964
77842811,120163,2020-08-03,4586
77842811,120163,2020-08-04,6757
77842811,120163,2020-08-05,6203
77842811,120163,2020-08-06,6013
77842811,120163,2020-08-07,4383
77842811,120163,2020-08-08,4023
77842811,120163,2020-08-09,3456
77842811,120163,2020-08-10,6247
77842811,120163,2020-08-11,6012
77842811,120163,2020-08-12,6343
77842811,120163,2020-08-13,5506
77842811,120163,2020-08-14,4615
77842811,120163,2020-08-15,3802
77842811,120163,2020-08-16,2796
77842811,120163,2020-08-17,3070
77842811,120163,2020-08-18,4494
77842811,120163,2020-08-19,3935
77842811,120163,2020-08-20,3805
77842811,120163,2020-08-21,3438
77842811,120163,2020-08-22,2673
77842811,120163,2020-08-23,2243
77842811,120163,2020-08-24,3212
77842811,120163,2020-08-25,3407
77842811,120163,2020-08-26,1737
77842811,120163,2020-08-27,1536
77842811,120163,2020-08-28,1445
77842811,120163,2020-08-29,1100
124358771,36535,2020-07-31,2583
124358771,36535,2020-08-01,2542
124358771,36535,2020-08-02,2802
124358771,36535,2020-08-03,3054
124358771,36535,2020-08-04,2782
124358771,36535,2020-08-05,2196
124358771,36535,2020-08-06,1288
124358771,36535,2020-08-07,1307
124358771,36535,2020-08-08,1268
124358771,36535,2020-08-09,1057
124358771,36535,2020-08-10,1328
124358771,36535,2020-08-11,1622
124358771,36535,2020-08-12,1482
124358771,36535,2020-08-13,1663
124358771,36535,2020-08-14,1140
124358771,36535,2020-08-15,928
124358771,36535,2020-08-16,834
124358771,36535,2020-08-17,868
124358771,36535,2020-08-18,822
124358771,36535,2020-08-19,682
124358771,36535,2020-08-20,569
124358771,36535,2020-08-21,559
124358771,36535,2020-08-22,480
124358771,36535,2020-08-23,495
124358771,36535,2020-08-24,569
124358771,36535,2020-08-25,593
124358771,36535,2020-08-26,239
124358771,36535,2020-08-27,307
124358771,36535,2020-08-28,216
124358771,36535,2020-08-29,260
140634194,308,2020-07-31,21
140634194,308,2020-08-01,15
140634194,308,2020-08-02,4
140634194,308,2020-08-03,23
140634194,308,2020-08-04,2
140634194,308,2020-08-05,2
140634194,308,2020-08-06,5
140634194,308,2020-08-07,7
140634194,308,2020-08-08,9
140634194,308,2020-08-09,2
140634194,308,2020-08-10,10
140634194,308,2020-08-11,78
140634194,308,2020-08-12,34
140634194,308,2020-08-13,8
140634194,308,2020-08-14,0
140634194,308,2020-08-15,3
140634194,308,2020-08-16,4
140634194,308,2020-08-17,5
140634194,308,2020-08-18,10
140634194,308,2020-08-19,5
140634194,308,2020-08-20,3
140634194,308,2020-08-21,5
140634194,308,2020-08-22,13
140634194,308,2020-08-23,0
140634194,308,2020-08-24,2
140634194,308,2020-08-25,16
140634194,308,2020-08-26,3
140634194,308,2020-08-27,2
140634194,308,2020-08-28,13
140634194,308,2020-08-29,4
537844302,700,2020-07-31,6
537844302,700,2020-08-01,10
537844302,700,2020-08-02,11
537844302,700,2020-08-03,47
537844302,700,2020-08-04,43
537844302,700,2020-08-05,16
537844302,700,2020-08-06,22
537844302,700,2020-08-07,42
537844302,700,2020-08-08,20
537844302,700,2020-08-09,27
537844302,700,2020-08-10,42
537844302,700,2020-08-11,24
537844302,700,2020-08-12,30
537844302,700,2020-08-13,43
537844302,700,2020-08-14,13
537844302,700,2020-08-15,12
537844302,700,2020-08-16,13
537844302,700,2020-08-17,27
537844302,700,2020-08-18,48
537844302,700,2020-08-19,37
537844302,700,2020-08-20,14
537844302,700,2020-08-21,29
537844302,700,2020-08-22,18
537844302,700,2020-08-23,17
537844302,700,2020-08-24,18
537844302,700,2020-08-25,38
537844302,700,2020-08-26,6
537844302,700,2020-08-27,9
537844302,700,2020-08-28,10
537844302,700,2020-08-29,8
31666786,3381,2020-07-31,138
31666786,3381,2020-08-01,123
31666786,3381,2020-08-02,170
31666786,3381,2020-08-03,192
31666786,3381,2020-08-04,187
31666786,3381,2020-08-05,151
31666786,3381,2020-08-06,155
31666786,3381,2020-08-07,188
31666786,3381,2020-08-08,238
31666786,3381,2020-08-09,321
31666786,3381,2020-08-10,157
31666786,3381,2020-08-11,152
31666786,3381,2020-08-12,43
31666786,3381,2020-08-13,74
31666786,3381,2020-08-14,74
31666786,3381,2020-08-15,101
31666786,3381,2020-08-16,74
31666786,3381,2020-08-17,97
31666786,3381,2020-08-18,83
31666786,3381,2020-08-19,52
31666786,3381,2020-08-20,67
31666786,3381,2020-08-21,74
31666786,3381,2020-08-22,47
31666786,3381,2020-08-23,71
31666786,3381,2020-08-24,83
31666786,3381,2020-08-25,79
31666786,3381,2020-08-26,56
31666786,3381,2020-08-27,38
31666786,3381,2020-08-28,37
31666786,3381,2020-08-29,59
622780388,102,2020-07-31,0
622780388,102,2020-08-01,0
622780388,102,2020-08-02,0
622780388,102,2020-08-03,0
622780388,102,2020-08-04,0
622780388,102,2020-08-05,0
622780388,102,2020-08-06,0
622780388,102,2020-08-07,0
622780388,102,2020-08-08,12
622780388,102,2020-08-09,10
622780388,102,2020-08-10,16
622780388,102,2020-08-11,0
622780388,102,2020-08-12,0
622780388,102,2020-08-13,11
622780388,102,2020-08-14,3
622780388,102,2020-08-15,0
622780388,102,2020-08-16,8
622780388,102,2020-08-17,7
622780388,102,2020-08-18,3
622780388,102,2020-08-19,4
622780388,102,2020-08-20,0
622780388,102,2020-08-21,4
622780388,102,2020-08-22,6
622780388,102,2020-08-23,2
622780388,102,2020-08-24,0
622780388,102,2020-08-25,6
622780388,102,2020-08-26,6
622780388,102,2020-08-27,0
622780388,102,2020-08-28,2
622780388,102,2020-08-29,2
77732305,212,2020-07-31,0
77732305,212,2020-08-01,0
77732305,212,2020-08-02,0
77732305,212,2020-08-03,0
77732305,212,2020-08-04,0
77732305,212,2020-08-05,0
77732305,212,2020-08-06,0
77732305,212,2020-08-07,0
77732305,212,2020-08-08,0
77732305,212,2020-08-09,0
77732305,212,2020-08-10,0
77732305,212,2020-08-11,18
77732305,212,2020-08-12,0
77732305,212,2020-08-13,0
77732305,212,2020-08-14,0
77732305,212,2020-08-15,0
77732305,212,2020-08-16,0
77732305,212,2020-08-17,0
77732305,212,2020-08-18,0
77732305,212,2020-08-19,0
77732305,212,2020-08-20,0
77732305,212,2020-08-21,5
77732305,212,2020-08-22,17
77732305,212,2020-08-23,31
77732305,212,2020-08-24,23
77732305,212,2020-08-25,16
77732305,212,2020-08-26,27
77732305,212,2020-08-27,31
77732305,212,2020-08-28,26
77732305,212,2020-08-29,18
531696998,8492,2020-07-31,109
531696998,8492,2020-08-01,121
531696998,8492,2020-08-02,178
531696998,8492,2020-08-03,271
531696998,8492,2020-08-04,190
531696998,8492,2020-08-05,208
531696998,8492,2020-08-06,174
531696998,8492,2020-08-07,114
531696998,8492,2020-08-08,237
531696998,8492,2020-08-09,248
531696998,8492,2020-08-10,219
531696998,8492,2020-08-11,313
531696998,8492,2020-08-12,672
531696998,8492,2020-08-13,646
531696998,8492,2020-08-14,362
531696998,8492,2020-08-15,351
531696998,8492,2020-08-16,329
531696998,8492,2020-08-17,319
531696998,8492,2020-08-18,338
531696998,8492,2020-08-19,322
531696998,8492,2020-08-20,516
531696998,8492,2020-08-21,381
531696998,8492,2020-08-22,271
531696998,8492,2020-08-23,341
531696998,8492,2020-08-24,300
531696998,8492,2020-08-25,314
531696998,8492,2020-08-26,156
531696998,8492,2020-08-27,247
531696998,8492,2020-08-28,108
531696998,8492,2020-08-29,137
524348245,5788,2020-07-31,150
524348245,5788,2020-08-01,206
524348245,5788,2020-08-02,185
524348245,5788,2020-08-03,219
524348245,5788,2020-08-04,220
524348245,5788,2020-08-05,232
524348245,5788,2020-08-06,236
524348245,5788,2020-08-07,316
524348245,5788,2020-08-08,209
524348245,5788,2020-08-09,254
524348245,5788,2020-08-10,307
524348245,5788,2020-08-11,254
524348245,5788,2020-08-12,285
524348245,5788,2020-08-13,202
524348245,5788,2020-08-14,144
524348245,5788,2020-08-15,161
524348245,5788,2020-08-16,153
524348245,5788,2020-08-17,224
524348245,5788,2020-08-18,176
524348245,5788,2020-08-19,182
524348245,5788,2020-08-20,191
524348245,5788,2020-08-21,201
524348245,5788,2020-08-22,175
524348245,5788,2020-08-23,193
524348245,5788,2020-08-24,233
524348245,5788,2020-08-25,214
524348245,5788,2020-08-26,92
524348245,5788,2020-08-27,102
524348245,5788,2020-08-28,50
524348245,5788,2020-08-29,22
439402436,8940,2020-07-31,286
439402436,8940,2020-08-01,228
439402436,8940,2020-08-02,285
439402436,8940,2020-08-03,308
439402436,8940,2020-08-04,382
439402436,8940,2020-08-05,323
439402436,8940,2020-08-06,302
439402436,8940,2020-08-07,311
439402436,8940,2020-08-08,335
439402436,8940,2020-08-09,347
439402436,8940,2020-08-10,360
439402436,8940,2020-08-11,439
439402436,8940,2020-08-12,396
439402436,8940,2020-08-13,412
439402436,8940,2020-08-14,347
439402436,8940,2020-08-15,291
439402436,8940,2020-08-16,305
439402436,8940,2020-08-17,283
439402436,8940,2020-08-18,281
439402436,8940,2020-08-19,341
439402436,8940,2020-08-20,301
439402436,8940,2020-08-21,219
439402436,8940,2020-08-22,286
439402436,8940,2020-08-23,246
439402436,8940,2020-08-24,329
439402436,8940,2020-08-25,336
439402436,8940,2020-08-26,198
439402436,8940,2020-08-27,184
439402436,8940,2020-08-28,136
439402436,8940,2020-08-29,143
166964356,2072,2020-07-31,145
166964356,2072,2020-08-01,84
166964356,2072,2020-08-02,136
166964356,2072,2020-08-03,120
166964356,2072,2020-08-04,98
166964356,2072,2020-08-05,63
166964356,2072,2020-08-06,103
166964356,2072,2020-08-07,109
166964356,2072,2020-08-08,128
166964356,2072,2020-08-09,138
166964356,2072,2020-08-10,110
166964356,2072,2020-08-11,132
166964356,2072,2020-08-12,119
166964356,2072,2020-08-13,166
166964356,2072,2020-08-14,49
166964356,2072,2020-08-15,49
166964356,2072,2020-08-16,40
166964356,2072,2020-08-17,49
166964356,2072,2020-08-18,34
166964356,2072,2020-08-19,9
166964356,2072,2020-08-20,11
166964356,2072,2020-08-21,2
166964356,2072,2020-08-22,44
166964356,2072,2020-08-23,59
166964356,2072,2020-08-24,5
166964356,2072,2020-08-25,15
166964356,2072,2020-08-26,6
166964356,2072,2020-08-27,11
166964356,2072,2020-08-28,21
166964356,2072,2020-08-29,17
139827556,213,2020-07-31,4
139827556,213,2020-08-01,8
139827556,213,2020-08-02,14
139827556,213,2020-08-03,8
139827556,213,2020-08-04,2
139827556,213,2020-08-05,2
139827556,213,2020-08-06,4
139827556,213,2020-08-07,6
139827556,213,2020-08-08,7
139827556,213,2020-08-09,0
139827556,213,2020-08-10,14
139827556,213,2020-08-11,8
139827556,213,2020-08-12,6
139827556,213,2020-08-13,10
139827556,213,2020-08-14,13
139827556,213,2020-08-15,3
139827556,213,2020-08-16,11
139827556,213,2020-08-17,7
139827556,213,2020-08-18,8
139827556,213,2020-08-19,15
139827556,213,2020-08-20,3
139827556,213,2020-08-21,6
139827556,213,2020-08-22,6
139827556,213,2020-08-23,14
139827556,213,2020-08-24,6
139827556,213,2020-08-25,12
139827556,213,2020-08-26,0
139827556,213,2020-08-27,7
139827556,213,2020-08-28,6
139827556,213,2020-08-29,3
74532839,1454,2020-07-31,0
74532839,1454,2020-08-01,15
74532839,1454,2020-08-02,17
74532839,1454,2020-08-03,8
74532839,1454,2020-08-04,12
74532839,1454,2020-08-05,3
74532839,1454,2020-08-06,10
74532839,1454,2020-08-07,13
74532839,1454,2020-08-08,17
74532839,1454,2020-08-09,13
74532839,1454,2020-08-10,103
74532839,1454,2020-08-11,113
74532839,1454,2020-08-12,112
74532839,1454,2020-08-13,94
74532839,1454,2020-08-14,124
74532839,1454,2020-08-15,133
74532839,1454,2020-08-16,74
74532839,1454,2020-08-17,96
74532839,1454,2020-08-18,116
74532839,1454,2020-08-19,94
74532839,1454,2020-08-20,91
74532839,1454,2020-08-21,67
74532839,1454,2020-08-22,37
74532839,1454,2020-08-23,21
74532839,1454,2020-08-24,22
74532839,1454,2020-08-25,8
74532839,1454,2020-08-26,6
74532839,1454,2020-08-27,7
74532839,1454,2020-08-28,16
74532839,1454,2020-08-29,12
311423716,419,2020-07-31,0
311423716,419,2020-08-01,0
311423716,419,2020-08-02,0
311423716,419,2020-08-03,0
311423716,419,2020-08-04,0
311423716,419,2020-08-05,0
311423716,419,2020-08-06,0
311423716,419,2020-08-07,0
311423716,419,2020-08-08,0
311423716,419,2020-08-09,0
311423716,419,2020-08-10,0
311423716,419,2020-08-11,26
311423716,419,2020-08-12,0
311423716,419,2020-08-13,0
311423716,419,2020-08-14,0
311423716,419,2020-08-15,0
311423716,419,2020-08-16,0
311423716,419,2020-08-17,0
311423716,419,2020-08-18,46
311423716,419,2020-08-19,29
311423716,419,2020-08-20,52
311423716,419,2020-08-21,25
311423716,419,2020-08-22,47
311423716,419,2020-08-23,28
311423716,419,2020-08-24,39
311423716,419,2020-08-25,55
311423716,419,2020-08-26,28
311423716,419,2020-08-27,15
311423716,419,2020-08-28,18
311423716,419,2020-08-29,11
189142135,437,2020-07-31,37
189142135,437,2020-08-01,21
189142135,437,2020-08-02,12
189142135,437,2020-08-03,10
189142135,437,2020-08-04,14
189142135,437,2020-08-05,16
189142135,437,2020-08-06,14
189142135,437,2020-08-07,25
189142135,437,2020-08-08,23
189142135,437,2020-08-09,26
189142135,437,2020-08-10,9
189142135,437,2020-08-11,23
189142135,437,2020-08-12,5
189142135,437,2020-08-13,30
189142135,437,2020-08-14,11
189142135,437,2020-08-15,7
189142135,437,2020-08-16,16
189142135,437,2020-08-17,22
189142135,437,2020-08-18,26
189142135,437,2020-08-19,26
189142135,437,2020-08-20,13
189142135,437,2020-08-21,4
189142135,437,2020-08-22,2
189142135,437,2020-08-23,6
189142135,437,2020-08-24,12
189142135,437,2020-08-25,7
189142135,437,2020-08-26,6
189142135,437,2020-08-27,3
189142135,437,2020-08-28,9
189142135,437,2020-08-29,2
22294882,504,2020-07-31,21
22294882,504,2020-08-01,34
22294882,504,2020-08-02,6
22294882,504,2020-08-03,28
22294882,504,2020-08-04,15
22294882,504,2020-08-05,14
